,filename,name,hash,phash,cropped_filename,fingerprints,labels,cropped_fingerprints,cropped_labels,cluster
f348efd044c20135da10e75afd9aa51c491e081f9b215226925ab50d3fb62c3f,./data/f348efd044c20135da10e75afd9aa51c491e081f9b215226925ab50d3fb62c3f.jpg,f348efd044c20135da10e75afd9aa51c491e081f9b215226925ab50d3fb62c3f,f348efd044c20135da10e75afd9aa51c491e081f9b215226925ab50d3fb62c3f,8f8bbec64b1abe79096b401b73ade64d041c,./data/cropped/f348efd044c20135da10e75afd9aa51c491e081f9b215226925ab50d3fb62c3f.jpg,[0.02691818 0.8956361  0.5079793  ... 0.29812124 0.18397105 0.        ],"[['slot', 0.4183791], ['packet', 0.1874792], ['web_site', 0.12767583], ['comic_book', 0.067164846], ['confectionery', 0.03288543]]",[0.02691818 0.8956361  0.5079793  ... 0.29812124 0.18397105 0.        ],"[['slot', 0.4183791], ['packet', 0.1874792], ['web_site', 0.12767583], ['comic_book', 0.067164846], ['confectionery', 0.03288543]]",39
fa6092113931b2ae7750b381fb00d906ea7fa37fe75a1c93a2b9417bff28114f,./data/fa6092113931b2ae7750b381fb00d906ea7fa37fe75a1c93a2b9417bff28114f.png,fa6092113931b2ae7750b381fb00d906ea7fa37fe75a1c93a2b9417bff28114f,fa6092113931b2ae7750b381fb00d906ea7fa37fe75a1c93a2b9417bff28114f,bef815e1077e9a16eac54b4193123e4cf4c3,./data/cropped/fa6092113931b2ae7750b381fb00d906ea7fa37fe75a1c93a2b9417bff28114f.jpg,[0.00677656 0.11125028 0.02693103 ... 0.190121   0.0072092  0.18106328],"[['web_site', 0.5878343], ['barbershop', 0.08618873], ['hook', 0.058703516], ['book_jacket', 0.015174613], ['padlock', 0.01439049]]",[0.00677656 0.11125028 0.02693103 ... 0.190121   0.0072092  0.18106328],"[['web_site', 0.5878343], ['barbershop', 0.08618873], ['hook', 0.058703516], ['book_jacket', 0.015174613], ['padlock', 0.01439049]]",29
fded545374a1bc8ef6277a1b9e61e228c93cb9c2186e5e9ffb696f71600f908f,./data/fded545374a1bc8ef6277a1b9e61e228c93cb9c2186e5e9ffb696f71600f908f.jpg,fded545374a1bc8ef6277a1b9e61e228c93cb9c2186e5e9ffb696f71600f908f,fded545374a1bc8ef6277a1b9e61e228c93cb9c2186e5e9ffb696f71600f908f,c2a16a7c5a953cf49a57a26423d62956b675,./data/cropped/fded545374a1bc8ef6277a1b9e61e228c93cb9c2186e5e9ffb696f71600f908f.jpg,[0.51337004 0.14154898 0.53971857 ... 0.40532506 0.03058322 0.78202766],"[['packet', 0.3295406], ['brass', 0.29891542], ['book_jacket', 0.06551363], ['lighter', 0.022808071], ['menu', 0.021146113]]",[0.51337004 0.14154898 0.53971857 ... 0.40532506 0.03058322 0.78202766],"[['packet', 0.3295406], ['brass', 0.29891542], ['book_jacket', 0.06551363], ['lighter', 0.022808071], ['menu', 0.021146113]]",26
fd17ed99e0d8664bf669a273ce33ccb8f5dd5d27a4c5b5814fd1ccbfe22d479f,./data/fd17ed99e0d8664bf669a273ce33ccb8f5dd5d27a4c5b5814fd1ccbfe22d479f.jpg,fd17ed99e0d8664bf669a273ce33ccb8f5dd5d27a4c5b5814fd1ccbfe22d479f,fd17ed99e0d8664bf669a273ce33ccb8f5dd5d27a4c5b5814fd1ccbfe22d479f,ea88007ff9ff8649f5d3992060cb4d682cd6,./data/cropped/fd17ed99e0d8664bf669a273ce33ccb8f5dd5d27a4c5b5814fd1ccbfe22d479f.jpg,"[4.9491531e-01 8.6445469e-01 4.0705055e-01 ... 2.9008410e+00 4.8175346e-02
 1.1962458e-03]","[['packet', 0.8218135], ['book_jacket', 0.12784976], ['bath_towel', 0.011973794], ['toilet_tissue', 0.009680226], ['paper_towel', 0.007200831]]","[4.9491531e-01 8.6445469e-01 4.0705055e-01 ... 2.9008410e+00 4.8175346e-02
 1.1962458e-03]","[['packet', 0.8218135], ['book_jacket', 0.12784976], ['bath_towel', 0.011973794], ['toilet_tissue', 0.009680226], ['paper_towel', 0.007200831]]",5
fd2277c4f70691e29bdf66eca6186b90bd6bfe730e184dcb7619a84107364399,./data/fd2277c4f70691e29bdf66eca6186b90bd6bfe730e184dcb7619a84107364399.jpg,fd2277c4f70691e29bdf66eca6186b90bd6bfe730e184dcb7619a84107364399,fd2277c4f70691e29bdf66eca6186b90bd6bfe730e184dcb7619a84107364399,bba91cc0fb71d506cee853f0c6e4ae970131,./data/cropped/fd2277c4f70691e29bdf66eca6186b90bd6bfe730e184dcb7619a84107364399.jpg,[0.18173    0.59644425 0.01690943 ... 0.35656422 0.14863782 0.78131443],"[['comic_book', 0.81951433], ['web_site', 0.083107404], ['envelope', 0.013154029], ['book_jacket', 0.013152022], ['laptop', 0.012209539]]",[0.18173    0.59644425 0.01690943 ... 0.35656422 0.14863782 0.78131443],"[['comic_book', 0.81951433], ['web_site', 0.083107404], ['envelope', 0.013154029], ['book_jacket', 0.013152022], ['laptop', 0.012209539]]",41
f79e81bd7c7173ef7c11cbf696aca8dfeba2d143bf0259da7b1d601df4842196,./data/f79e81bd7c7173ef7c11cbf696aca8dfeba2d143bf0259da7b1d601df4842196.png,f79e81bd7c7173ef7c11cbf696aca8dfeba2d143bf0259da7b1d601df4842196,f79e81bd7c7173ef7c11cbf696aca8dfeba2d143bf0259da7b1d601df4842196,ffa6eac058058158125527fa7fa2adaa52ad,./data/cropped/f79e81bd7c7173ef7c11cbf696aca8dfeba2d143bf0259da7b1d601df4842196.jpg,[0.         0.         0.01280941 ... 0.96898377 0.         0.39523378],"[['envelope', 0.07877831], ['web_site', 0.06522685], ['washer', 0.061167005], ['refrigerator', 0.02512782], ['notebook', 0.024017872]]",[0.         0.         0.01280941 ... 0.96898377 0.         0.39523378],"[['envelope', 0.07877831], ['web_site', 0.06522685], ['washer', 0.061167005], ['refrigerator', 0.02512782], ['notebook', 0.024017872]]",33
f24a52b45823ecfeac235764b99d40566c38b4e7a2fc7a786d2210d23f7a2e4f,./data/f24a52b45823ecfeac235764b99d40566c38b4e7a2fc7a786d2210d23f7a2e4f.jpg,f24a52b45823ecfeac235764b99d40566c38b4e7a2fc7a786d2210d23f7a2e4f,f24a52b45823ecfeac235764b99d40566c38b4e7a2fc7a786d2210d23f7a2e4f,bcbb04cb5a1a8d9cae34d6e36721e5688d19,./data/cropped/f24a52b45823ecfeac235764b99d40566c38b4e7a2fc7a786d2210d23f7a2e4f.jpg,[0.01661406 1.1644309  0.26515204 ... 0.84779537 0.34262395 1.1428572 ],"[['bulletproof_vest', 0.12986314], ['panpipe', 0.1166574], ['sunglasses', 0.1018366], ['rifle', 0.07277829], ['sunglass', 0.07034586]]",[0.01661406 1.1644309  0.26515204 ... 0.84779537 0.34262395 1.1428572 ],"[['bulletproof_vest', 0.12986314], ['panpipe', 0.1166574], ['sunglasses', 0.1018366], ['rifle', 0.07277829], ['sunglass', 0.07034586]]",32
f7ae0d62d6016d2e3de6229515d6e37c2a6e3044552e28121bebf2d1b0b09ded,./data/f7ae0d62d6016d2e3de6229515d6e37c2a6e3044552e28121bebf2d1b0b09ded.jpg,f7ae0d62d6016d2e3de6229515d6e37c2a6e3044552e28121bebf2d1b0b09ded,f7ae0d62d6016d2e3de6229515d6e37c2a6e3044552e28121bebf2d1b0b09ded,f6f24d584c83c3746b9f0cb8de0856e8d84b,./data/cropped/f7ae0d62d6016d2e3de6229515d6e37c2a6e3044552e28121bebf2d1b0b09ded.jpg,[0.03256399 0.47026357 0.01444533 ... 3.109419   0.03451539 0.22641714],"[['comic_book', 0.91045934], ['book_jacket', 0.047025703], ['refrigerator', 0.0066865208], ['carton', 0.003644019], ['street_sign', 0.0028334106]]",[0.03256399 0.47026357 0.01444533 ... 3.109419   0.03451539 0.22641714],"[['comic_book', 0.91045934], ['book_jacket', 0.047025703], ['refrigerator', 0.0066865208], ['carton', 0.003644019], ['street_sign', 0.0028334106]]",20
fe15a4ff8e621b5c04885ec3882b400c04c03760cfb8f2c83fcb32215aa3d6de,./data/fe15a4ff8e621b5c04885ec3882b400c04c03760cfb8f2c83fcb32215aa3d6de.jpg,fe15a4ff8e621b5c04885ec3882b400c04c03760cfb8f2c83fcb32215aa3d6de,fe15a4ff8e621b5c04885ec3882b400c04c03760cfb8f2c83fcb32215aa3d6de,ac5da24f5ad06ea6ec80fe1b24e3ed80f0c5,./data/cropped/fe15a4ff8e621b5c04885ec3882b400c04c03760cfb8f2c83fcb32215aa3d6de.jpg,[0.27796638 1.0114577  0.03287371 ... 0.6929211  1.7139977  0.6289956 ],"[['ice_lolly', 0.647435], ['ashcan', 0.055903614], ['vending_machine', 0.03262583], ['library', 0.024779245], ['toyshop', 0.02203084]]",[0.27796638 1.0114577  0.03287371 ... 0.6929211  1.7139977  0.6289956 ],"[['ice_lolly', 0.647435], ['ashcan', 0.055903614], ['vending_machine', 0.03262583], ['library', 0.024779245], ['toyshop', 0.02203084]]",2
f9d175af5cd5632c6a034ece490c445be404ae610f973c1988cece184608a508,./data/f9d175af5cd5632c6a034ece490c445be404ae610f973c1988cece184608a508.jpg,f9d175af5cd5632c6a034ece490c445be404ae610f973c1988cece184608a508,f9d175af5cd5632c6a034ece490c445be404ae610f973c1988cece184608a508,aff27fd00580cc284b48d627c724bc32f1f7,./data/cropped/f9d175af5cd5632c6a034ece490c445be404ae610f973c1988cece184608a508.jpg,[0.32715234 0.09863742 0.         ... 0.07662339 0.0460975  0.33862212],"[['web_site', 0.99249023], ['wig', 0.0015648205], ['comic_book', 0.00066557375], ['hair_spray', 0.0005956676], ['hand_blower', 0.00038704538]]",[0.32715234 0.09863742 0.         ... 0.07662339 0.0460975  0.33862212],"[['web_site', 0.99249023], ['wig', 0.0015648205], ['comic_book', 0.00066557375], ['hair_spray', 0.0005956676], ['hand_blower', 0.00038704538]]",33
fe90c4d52a4359c1f36164c72fe88c0adcf92f2d025b414cc2dbc388c8b84200,./data/fe90c4d52a4359c1f36164c72fe88c0adcf92f2d025b414cc2dbc388c8b84200.jpg,fe90c4d52a4359c1f36164c72fe88c0adcf92f2d025b414cc2dbc388c8b84200,fe90c4d52a4359c1f36164c72fe88c0adcf92f2d025b414cc2dbc388c8b84200,8c93893591ea4937af2bd0a6cbf0e750e741,./data/cropped/fe90c4d52a4359c1f36164c72fe88c0adcf92f2d025b414cc2dbc388c8b84200.jpg,[0.15491877 0.01853115 0.         ... 0.4734206  0.4817491  0.64537907],"[['jigsaw_puzzle', 0.76705086], ['confectionery', 0.15428065], ['bakery', 0.027909385], ['shoe_shop', 0.015948338], ['slot', 0.013443762]]",[0.15491877 0.01853115 0.         ... 0.4734206  0.4817491  0.64537907],"[['jigsaw_puzzle', 0.76705086], ['confectionery', 0.15428065], ['bakery', 0.027909385], ['shoe_shop', 0.015948338], ['slot', 0.013443762]]",1
f16a50a33035d551105334d32c5879a16315391992e749407f178d0f9525176b,./data/f16a50a33035d551105334d32c5879a16315391992e749407f178d0f9525176b.png,f16a50a33035d551105334d32c5879a16315391992e749407f178d0f9525176b,f16a50a33035d551105334d32c5879a16315391992e749407f178d0f9525176b,f6d305582a17c0fcc94b83f8876c89cc3c3f,./data/cropped/f16a50a33035d551105334d32c5879a16315391992e749407f178d0f9525176b.jpg,[0.13410309 1.6018646  0.         ... 1.2665542  0.0059567  0.24436003],"[['comic_book', 0.7963383], ['electric_guitar', 0.040257804], ['book_jacket', 0.037605148], ['carton', 0.024404299], ['street_sign', 0.013008353]]",[0.13410309 1.6018646  0.         ... 1.2665542  0.0059567  0.24436003],"[['comic_book', 0.7963383], ['electric_guitar', 0.040257804], ['book_jacket', 0.037605148], ['carton', 0.024404299], ['street_sign', 0.013008353]]",20
f8ebb2f0b738b51c6a797cc48d0e7147dddfc9ccc99b1779aa58d65b430cc28f,./data/f8ebb2f0b738b51c6a797cc48d0e7147dddfc9ccc99b1779aa58d65b430cc28f.jpg,f8ebb2f0b738b51c6a797cc48d0e7147dddfc9ccc99b1779aa58d65b430cc28f,f8ebb2f0b738b51c6a797cc48d0e7147dddfc9ccc99b1779aa58d65b430cc28f,8bf83fd507e0fa0fc009f83f05f0af542e60,./data/cropped/f8ebb2f0b738b51c6a797cc48d0e7147dddfc9ccc99b1779aa58d65b430cc28f.jpg,[0.3595168  0.6323628  0.5841106  ... 0.03315329 0.04406742 0.01704852],"[['web_site', 0.59592426], ['envelope', 0.09763263], ['screw', 0.021768816], ['corn', 0.015421113], ['hook', 0.012460684]]",[0.3595168  0.6323628  0.5841106  ... 0.03315329 0.04406742 0.01704852],"[['web_site', 0.59592426], ['envelope', 0.09763263], ['screw', 0.021768816], ['corn', 0.015421113], ['hook', 0.012460684]]",33
fdb359348c75e817bd8c87e35ac83b862889eeefbc69df2364b84d771718fc78,./data/fdb359348c75e817bd8c87e35ac83b862889eeefbc69df2364b84d771718fc78.jpg,fdb359348c75e817bd8c87e35ac83b862889eeefbc69df2364b84d771718fc78,fdb359348c75e817bd8c87e35ac83b862889eeefbc69df2364b84d771718fc78,8847c4a45e6c156a566c7ce75f8919f72817,./data/cropped/fdb359348c75e817bd8c87e35ac83b862889eeefbc69df2364b84d771718fc78.jpg,[2.365505   0.711612   0.28824607 ... 0.         0.6067453  0.13308088],"[['web_site', 0.4995438], ['matchstick', 0.39455068], ['menu', 0.021001393], ['comic_book', 0.012247551], ['candle', 0.00817337]]",[2.365505   0.711612   0.28824607 ... 0.         0.6067453  0.13308088],"[['web_site', 0.4995438], ['matchstick', 0.39455068], ['menu', 0.021001393], ['comic_book', 0.012247551], ['candle', 0.00817337]]",37
fc702595ee98b06dacb7b02c090bd81e33094c5fef0ccc0306b7f2e764747073,./data/fc702595ee98b06dacb7b02c090bd81e33094c5fef0ccc0306b7f2e764747073.jpg,fc702595ee98b06dacb7b02c090bd81e33094c5fef0ccc0306b7f2e764747073,fc702595ee98b06dacb7b02c090bd81e33094c5fef0ccc0306b7f2e764747073,de6a191bf6469bda3a6c41f1a0a0f57631a4,./data/cropped/fc702595ee98b06dacb7b02c090bd81e33094c5fef0ccc0306b7f2e764747073.jpg,[0.09374406 0.36106732 0.12729727 ... 0.6316594  0.12083581 0.22766359],"[['web_site', 0.37172535], ['computer_keyboard', 0.35153458], ['joystick', 0.041584738], ['mouse', 0.038212087], ['desktop_computer', 0.03466935]]",[0.09374406 0.36106732 0.12729727 ... 0.6316594  0.12083581 0.22766359],"[['web_site', 0.37172535], ['computer_keyboard', 0.35153458], ['joystick', 0.041584738], ['mouse', 0.038212087], ['desktop_computer', 0.03466935]]",32
fb11b8b4730847f22ac42dcd0eed839793964b9cf4aa1ef6fa37146e01eb6b2f,./data/fb11b8b4730847f22ac42dcd0eed839793964b9cf4aa1ef6fa37146e01eb6b2f.jpg,fb11b8b4730847f22ac42dcd0eed839793964b9cf4aa1ef6fa37146e01eb6b2f,fb11b8b4730847f22ac42dcd0eed839793964b9cf4aa1ef6fa37146e01eb6b2f,b9be4c039d68ab0d218b4da3612c73ce2de7,./data/cropped/fb11b8b4730847f22ac42dcd0eed839793964b9cf4aa1ef6fa37146e01eb6b2f.jpg,[0.02157856 0.03663984 0.16072667 ... 2.1383338  0.4228706  0.23419818],"[['pill_bottle', 0.9562859], ['hair_spray', 0.016951809], ['medicine_chest', 0.007577133], ['lotion', 0.0049226643], ['sunscreen', 0.004287625]]",[0.02157856 0.03663984 0.16072667 ... 2.1383338  0.4228706  0.23419818],"[['pill_bottle', 0.9562859], ['hair_spray', 0.016951809], ['medicine_chest', 0.007577133], ['lotion', 0.0049226643], ['sunscreen', 0.004287625]]",11
f7e5caa852f70e8ddd5d63a0f914be68845027f8fbda8935abee8d5460a0044d,./data/f7e5caa852f70e8ddd5d63a0f914be68845027f8fbda8935abee8d5460a0044d.jpg,f7e5caa852f70e8ddd5d63a0f914be68845027f8fbda8935abee8d5460a0044d,f7e5caa852f70e8ddd5d63a0f914be68845027f8fbda8935abee8d5460a0044d,8e1ac1568f3185797389194baba96c96f9d2,./data/cropped/f7e5caa852f70e8ddd5d63a0f914be68845027f8fbda8935abee8d5460a0044d.jpg,[0.00504017 0.43856832 0.15181926 ... 0.00101421 0.03887156 0.20049663],"[['brass', 0.9754283], ['chainlink_fence', 0.015294999], ['street_sign', 0.0016185743], ['park_bench', 0.0015869171], ['cash_machine', 0.0005003488]]",[0.00504017 0.43856832 0.15181926 ... 0.00101421 0.03887156 0.20049663],"[['brass', 0.9754283], ['chainlink_fence', 0.015294999], ['street_sign', 0.0016185743], ['park_bench', 0.0015869171], ['cash_machine', 0.0005003488]]",8
ff243990470a2e8098d8346f99821486a833cdc47d4669eb853fecbf1ad05525,./data/ff243990470a2e8098d8346f99821486a833cdc47d4669eb853fecbf1ad05525.jpg,ff243990470a2e8098d8346f99821486a833cdc47d4669eb853fecbf1ad05525,ff243990470a2e8098d8346f99821486a833cdc47d4669eb853fecbf1ad05525,b9ece0e34c447bb07f9c0744e03cb845d967,./data/cropped/ff243990470a2e8098d8346f99821486a833cdc47d4669eb853fecbf1ad05525.jpg,[0.03788015 0.84690315 0.00998276 ... 0.10572691 0.01065062 0.03329157],"[['comic_book', 0.3253727], ['web_site', 0.20607074], ['coffee_mug', 0.0492546], ['lighter', 0.025118623], ['menu', 0.022568071]]",[0.03788015 0.84690315 0.00998276 ... 0.10572691 0.01065062 0.03329157],"[['comic_book', 0.3253727], ['web_site', 0.20607074], ['coffee_mug', 0.0492546], ['lighter', 0.025118623], ['menu', 0.022568071]]",39
f93fc9b66f994ca1c8e3330c691effc8563d7f663456f55d53751cf6b4ea8041,./data/f93fc9b66f994ca1c8e3330c691effc8563d7f663456f55d53751cf6b4ea8041.jpg,f93fc9b66f994ca1c8e3330c691effc8563d7f663456f55d53751cf6b4ea8041,f93fc9b66f994ca1c8e3330c691effc8563d7f663456f55d53751cf6b4ea8041,d036fe66c312c4b5b83ec22755635cd7108f,./data/cropped/f93fc9b66f994ca1c8e3330c691effc8563d7f663456f55d53751cf6b4ea8041.jpg,[0.60824436 1.5944585  1.1245813  ... 0.03340401 0.03093529 1.12963   ],"[['television', 0.16729127], ['comic_book', 0.106173456], ['electric_ray', 0.09400232], ['jigsaw_puzzle', 0.077152275], ['web_site', 0.07478376]]",[0.60824436 1.5944585  1.1245813  ... 0.03340401 0.03093529 1.12963   ],"[['television', 0.16729127], ['comic_book', 0.106173456], ['electric_ray', 0.09400232], ['jigsaw_puzzle', 0.077152275], ['web_site', 0.07478376]]",54
fa61eb7ed25fbe650e25c2352cee9c83768516375c628f308f883bd61ccbcdd3,./data/fa61eb7ed25fbe650e25c2352cee9c83768516375c628f308f883bd61ccbcdd3.jpg,fa61eb7ed25fbe650e25c2352cee9c83768516375c628f308f883bd61ccbcdd3,fa61eb7ed25fbe650e25c2352cee9c83768516375c628f308f883bd61ccbcdd3,affd00cd01dc6176278d0b1994c2c373f7e8,./data/cropped/fa61eb7ed25fbe650e25c2352cee9c83768516375c628f308f883bd61ccbcdd3.jpg,[0.0297241  0.64712346 0.1556454  ... 0.10897481 0.         0.8859728 ],"[['web_site', 0.7153266], ['comic_book', 0.03377132], ['jean', 0.017190447], ['book_jacket', 0.016636068], ['bulletproof_vest', 0.012890499]]",[0.0297241  0.64712346 0.1556454  ... 0.10897481 0.         0.8859728 ],"[['web_site', 0.7153266], ['comic_book', 0.03377132], ['jean', 0.017190447], ['book_jacket', 0.016636068], ['bulletproof_vest', 0.012890499]]",33
f04624f954037986c67f6fe35fd2f7c431efb24e445326873fe6f836f25ea7bb,./data/f04624f954037986c67f6fe35fd2f7c431efb24e445326873fe6f836f25ea7bb.png,f04624f954037986c67f6fe35fd2f7c431efb24e445326873fe6f836f25ea7bb,f04624f954037986c67f6fe35fd2f7c431efb24e445326873fe6f836f25ea7bb,8d13997491ea4937aa3bd0becab0e740e745,./data/cropped/f04624f954037986c67f6fe35fd2f7c431efb24e445326873fe6f836f25ea7bb.jpg,[0.18042456 0.00611181 0.08498259 ... 0.6236967  0.28343675 0.2924424 ],"[['jigsaw_puzzle', 0.5021848], ['confectionery', 0.18523374], ['slot', 0.15240675], ['comic_book', 0.05080155], ['carton', 0.026535947]]",[0.18042456 0.00611181 0.08498259 ... 0.6236967  0.28343675 0.2924424 ],"[['jigsaw_puzzle', 0.5021848], ['confectionery', 0.18523374], ['slot', 0.15240675], ['comic_book', 0.05080155], ['carton', 0.026535947]]",1
f9a256921cdd91c8540e6dcf479da087c064ac08ce96516e6d17750bdc4f98a7,./data/f9a256921cdd91c8540e6dcf479da087c064ac08ce96516e6d17750bdc4f98a7.png,f9a256921cdd91c8540e6dcf479da087c064ac08ce96516e6d17750bdc4f98a7,f9a256921cdd91c8540e6dcf479da087c064ac08ce96516e6d17750bdc4f98a7,8cbabd1b66b6e485add13d226be56308da12,./data/cropped/f9a256921cdd91c8540e6dcf479da087c064ac08ce96516e6d17750bdc4f98a7.jpg,[0.04744069 0.80804366 0.00495096 ... 0.6274734  0.01244467 0.3059901 ],"[['ballplayer', 0.12088235], ['web_site', 0.091767505], ['bulletproof_vest', 0.06479906], ['jean', 0.036495913], ['baseball', 0.024322057]]",[0.04744069 0.80804366 0.00495096 ... 0.6274734  0.01244467 0.3059901 ],"[['ballplayer', 0.12088235], ['web_site', 0.091767505], ['bulletproof_vest', 0.06479906], ['jean', 0.036495913], ['baseball', 0.024322057]]",33
f7fd6ae72f79086fa48500da68079064fce28dffb7720bee70e2e97736f136a9,./data/f7fd6ae72f79086fa48500da68079064fce28dffb7720bee70e2e97736f136a9.png,f7fd6ae72f79086fa48500da68079064fce28dffb7720bee70e2e97736f136a9,f7fd6ae72f79086fa48500da68079064fce28dffb7720bee70e2e97736f136a9,88866ac5599d2ea66a91d3d9e669361986eb,./data/cropped/f7fd6ae72f79086fa48500da68079064fce28dffb7720bee70e2e97736f136a9.jpg,[0.         0.         0.         ... 0.05513925 0.         0.00974712],"[['web_site', 0.44825047], ['envelope', 0.028774941], ['nematode', 0.01172687], ['can_opener', 0.011439366], ['nail', 0.009105415]]",[0.         0.         0.         ... 0.05513925 0.         0.00974712],"[['web_site', 0.44825047], ['envelope', 0.028774941], ['nematode', 0.01172687], ['can_opener', 0.011439366], ['nail', 0.009105415]]",33
fbb727149f0ac02713daaf97391a23f9a80eaa1e58cf112ae6096a72cfd7584e,./data/fbb727149f0ac02713daaf97391a23f9a80eaa1e58cf112ae6096a72cfd7584e.png,fbb727149f0ac02713daaf97391a23f9a80eaa1e58cf112ae6096a72cfd7584e,fbb727149f0ac02713daaf97391a23f9a80eaa1e58cf112ae6096a72cfd7584e,dd5eca8b4d2a0b8195e52cbdfa305c3c3c1c,./data/cropped/fbb727149f0ac02713daaf97391a23f9a80eaa1e58cf112ae6096a72cfd7584e.jpg,[0.625309   0.45638758 0.27397382 ... 0.13369307 0.539253   0.03304872],"[['seat_belt', 0.5397112], ['car_mirror', 0.10571976], ['go-kart', 0.06371201], ['sunglasses', 0.022601638], ['crutch', 0.020751586]]",[0.625309   0.45638758 0.27397382 ... 0.13369307 0.539253   0.03304872],"[['seat_belt', 0.5397112], ['car_mirror', 0.10571976], ['go-kart', 0.06371201], ['sunglasses', 0.022601638], ['crutch', 0.020751586]]",33
f49bec939e8d0dee307a4b621478eeada708422a4959b406ab0b9c879822eba0,./data/f49bec939e8d0dee307a4b621478eeada708422a4959b406ab0b9c879822eba0.jpg,f49bec939e8d0dee307a4b621478eeada708422a4959b406ab0b9c879822eba0,f49bec939e8d0dee307a4b621478eeada708422a4959b406ab0b9c879822eba0,aff30e9731a548d949b1369448a1f896786f,./data/cropped/f49bec939e8d0dee307a4b621478eeada708422a4959b406ab0b9c879822eba0.jpg,[0.07118215 0.00202611 0.39303327 ... 0.5107729  0.94183147 0.        ],"[['menu', 0.9298322], ['web_site', 0.045843907], ['paintbrush', 0.0026033544], ['sunglasses', 0.0020801427], ['sunglass', 0.0018353396]]",[0.07118215 0.00202611 0.39303327 ... 0.5107729  0.94183147 0.        ],"[['menu', 0.9298322], ['web_site', 0.045843907], ['paintbrush', 0.0026033544], ['sunglasses', 0.0020801427], ['sunglass', 0.0018353396]]",52
f2216d883367c3ee8368b9f2974c5a023d7a0b8002436f5b7ba3eb3f7bf54b9e,./data/f2216d883367c3ee8368b9f2974c5a023d7a0b8002436f5b7ba3eb3f7bf54b9e.jpg,f2216d883367c3ee8368b9f2974c5a023d7a0b8002436f5b7ba3eb3f7bf54b9e,f2216d883367c3ee8368b9f2974c5a023d7a0b8002436f5b7ba3eb3f7bf54b9e,fe07c801b21fab4ca050bdf77fddb120a2c2,./data/cropped/f2216d883367c3ee8368b9f2974c5a023d7a0b8002436f5b7ba3eb3f7bf54b9e.jpg,[0.17175555 1.4286505  0.01310991 ... 0.14733364 0.785697   0.03145745],"[['prison', 0.097573146], ['upright', 0.08737538], ['analog_clock', 0.086871706], ['scoreboard', 0.08394414], ['web_site', 0.053705525]]",[0.17175555 1.4286505  0.01310991 ... 0.14733364 0.785697   0.03145745],"[['prison', 0.097573146], ['upright', 0.08737538], ['analog_clock', 0.086871706], ['scoreboard', 0.08394414], ['web_site', 0.053705525]]",13
f3865bcc99cb7fce1d76bb2c048aa44355aed7b1f034b7cf20962960c9ba13f4,./data/f3865bcc99cb7fce1d76bb2c048aa44355aed7b1f034b7cf20962960c9ba13f4.jpg,f3865bcc99cb7fce1d76bb2c048aa44355aed7b1f034b7cf20962960c9ba13f4,f3865bcc99cb7fce1d76bb2c048aa44355aed7b1f034b7cf20962960c9ba13f4,f6689d8a2addd62ebe68565e56c2519d2818,./data/cropped/f3865bcc99cb7fce1d76bb2c048aa44355aed7b1f034b7cf20962960c9ba13f4.jpg,[0.01527887 0.29274562 0.9222992  ... 0.05528959 0.86286235 1.260709  ],"[['folding_chair', 0.2574864], ['recreational_vehicle', 0.1818021], ['golfcart', 0.11097908], ['minibus', 0.09998377], ['mortarboard', 0.08151624]]",[0.01527887 0.29274562 0.9222992  ... 0.05528959 0.86286235 1.260709  ],"[['folding_chair', 0.2574864], ['recreational_vehicle', 0.1818021], ['golfcart', 0.11097908], ['minibus', 0.09998377], ['mortarboard', 0.08151624]]",60
f53e5d85ddee7a29f424d0f27ab2ac6290a6eb048798594f7b0dad828b15ac5a,./data/f53e5d85ddee7a29f424d0f27ab2ac6290a6eb048798594f7b0dad828b15ac5a.jpg,f53e5d85ddee7a29f424d0f27ab2ac6290a6eb048798594f7b0dad828b15ac5a,f53e5d85ddee7a29f424d0f27ab2ac6290a6eb048798594f7b0dad828b15ac5a,abf33795b33fb143d36a1dc4ee8c00cc0c68,./data/cropped/f53e5d85ddee7a29f424d0f27ab2ac6290a6eb048798594f7b0dad828b15ac5a.jpg,[0.         0.84675443 0.03437088 ... 0.04577455 0.00946378 0.08261526],"[['web_site', 0.43778113], ['plunger', 0.013823026], ['crossword_puzzle', 0.013494423], ['envelope', 0.013193986], ['toilet_seat', 0.012899729]]",[0.         0.84675443 0.03437088 ... 0.04577455 0.00946378 0.08261526],"[['web_site', 0.43778113], ['plunger', 0.013823026], ['crossword_puzzle', 0.013494423], ['envelope', 0.013193986], ['toilet_seat', 0.012899729]]",33
